Filename	Atlas Name	Publications	Biospecimen	Assay	Level	Organ	Treatment	Diagnosis	Data Access	Synapse Id	Atlasid	File Format	Data File ID	Parent Data File ID	Primary Diagnosis	Sc RN Aseq Workflow Type	Sc RN Aseq Workflow Parameters Description	Workflow Version	Workflow Link	Release Version	Metadata	View
glasner_etal_single_cell_RNAseq_level_4/myeloid_schpf_geneScores.csv	HTAN MSK		HTA8_1005_3, HTA8_1028_1, HTA8_1029_1, HTA8_1030_1, HTA8_1031_1, HTA8_1032_1, HTA8_1033_1, HTA8_1034_1, HTA8_1035_1, HTA8_1036_1, HTA8_1037_1	scRNA-seq	Level 4	Lung NOS, Pleura NOS, Lymph node NOS	Radiation external beam, Immunotherapy (including vaccines), Chemotherapy, Osimertinib+docetaxel+ramucirumab, Surgery	Adenocarcinoma NOS	Synapse	syn49693589	HTA8	csv	HTA8_4_100277	HTA8_1005_330001,HTA8_1028_310001,HTA8_1029_310001,HTA8_1030_310001,HTA8_1031_310001,HTA8_1032_310001,HTA8_1033_310001,HTA8_1034_310001,HTA8_1035_310001,HTA8_1036_310001,HTA8_1037_310001		SEQC	scHPF was run with default hyperparameters and 10 random initializations in the endothelial, fibroblast and myeloid lineages, using raw UMI counts for genes expressed in at least 1% of cells within the lineage. This left 12,533 genes in the endothelial lineage, 13,216 genes in the fibroblast lineage and 12,253 genes in the myeloid lineage for factor analysis. To select the number of factors for downstream analysis, scHPF was first run with two more factors than the number of PhenoGraph clusters within the lineage, then subsequently increased 8 times by steps of one, for a total of 9 separate factorizations (i.e. k = [17,18,19…25]). To achieve consistent granularity across lineages, we chose the factorization in which ~90% of the variance in a cells’ expression (on average) was explained by the top 7 factors, given by 22 factors for endothelial and fibroblasts lineages and 27 factors for myeloid lineage cells.	scHPF 0.5.0	https://schpf.readthedocs.io/en/latest/index.html	Release 3.0	Details	
glasner_etal_single_cell_RNAseq_level_4/myeloid_schpf_cellScores.csv	HTAN MSK		HTA8_1005_3, HTA8_1028_1, HTA8_1029_1, HTA8_1030_1, HTA8_1031_1, HTA8_1032_1, HTA8_1033_1, HTA8_1034_1, HTA8_1035_1, HTA8_1036_1, HTA8_1037_1	scRNA-seq	Level 4	Lung NOS, Pleura NOS, Lymph node NOS	Radiation external beam, Immunotherapy (including vaccines), Chemotherapy, Osimertinib+docetaxel+ramucirumab, Surgery	Adenocarcinoma NOS	Synapse	syn49693591	HTA8	csv	HTA8_4_100276	HTA8_1005_330001,HTA8_1028_310001,HTA8_1029_310001,HTA8_1030_310001,HTA8_1031_310001,HTA8_1032_310001,HTA8_1033_310001,HTA8_1034_310001,HTA8_1035_310001,HTA8_1036_310001,HTA8_1037_310001		SEQC	scHPF was run with default hyperparameters and 10 random initializations in the endothelial, fibroblast and myeloid lineages, using raw UMI counts for genes expressed in at least 1% of cells within the lineage. This left 12,533 genes in the endothelial lineage, 13,216 genes in the fibroblast lineage and 12,253 genes in the myeloid lineage for factor analysis. To select the number of factors for downstream analysis, scHPF was first run with two more factors than the number of PhenoGraph clusters within the lineage, then subsequently increased 8 times by steps of one, for a total of 9 separate factorizations (i.e. k = [17,18,19…25]). To achieve consistent granularity across lineages, we chose the factorization in which ~90% of the variance in a cells’ expression (on average) was explained by the top 7 factors, given by 22 factors for endothelial and fibroblasts lineages and 27 factors for myeloid lineage cells.	scHPF 0.5.0	https://schpf.readthedocs.io/en/latest/index.html	Release 3.0	Details	
glasner_etal_single_cell_RNAseq_level_4/fib_schpf_cellScores.csv	HTAN MSK		HTA8_1005_3, HTA8_1028_1, HTA8_1029_1, HTA8_1030_1, HTA8_1031_1, HTA8_1032_1, HTA8_1033_1, HTA8_1034_1, HTA8_1035_1, HTA8_1036_1, HTA8_1037_1	scRNA-seq	Level 4	Lung NOS, Pleura NOS, Lymph node NOS	Radiation external beam, Immunotherapy (including vaccines), Chemotherapy, Osimertinib+docetaxel+ramucirumab, Surgery	Adenocarcinoma NOS	Synapse	syn49693592	HTA8	csv	HTA8_4_100273	HTA8_1005_330001,HTA8_1028_310001,HTA8_1029_310001,HTA8_1030_310001,HTA8_1031_310001,HTA8_1032_310001,HTA8_1033_310001,HTA8_1034_310001,HTA8_1035_310001,HTA8_1036_310001,HTA8_1037_310001		SEQC	scHPF was run with default hyperparameters and 10 random initializations in the endothelial, fibroblast and myeloid lineages, using raw UMI counts for genes expressed in at least 1% of cells within the lineage. This left 12,533 genes in the endothelial lineage, 13,216 genes in the fibroblast lineage and 12,253 genes in the myeloid lineage for factor analysis. To select the number of factors for downstream analysis, scHPF was first run with two more factors than the number of PhenoGraph clusters within the lineage, then subsequently increased 8 times by steps of one, for a total of 9 separate factorizations (i.e. k = [17,18,19…25]). To achieve consistent granularity across lineages, we chose the factorization in which ~90% of the variance in a cells’ expression (on average) was explained by the top 7 factors, given by 22 factors for endothelial and fibroblasts lineages and 27 factors for myeloid lineage cells.	scHPF 0.5.0	https://schpf.readthedocs.io/en/latest/index.html	Release 3.0	Details	
glasner_etal_single_cell_RNAseq_level_4/endo_schpf_geneScores.csv	HTAN MSK		HTA8_1005_3, HTA8_1028_1, HTA8_1029_1, HTA8_1030_1, HTA8_1031_1, HTA8_1032_1, HTA8_1033_1, HTA8_1034_1, HTA8_1035_1, HTA8_1036_1, HTA8_1037_1	scRNA-seq	Level 4	Lung NOS, Pleura NOS, Lymph node NOS	Radiation external beam, Immunotherapy (including vaccines), Chemotherapy, Osimertinib+docetaxel+ramucirumab, Surgery	Adenocarcinoma NOS	Synapse	syn49693634	HTA8	csv	HTA8_4_100272	HTA8_1005_330001,HTA8_1028_310001,HTA8_1029_310001,HTA8_1030_310001,HTA8_1031_310001,HTA8_1032_310001,HTA8_1033_310001,HTA8_1034_310001,HTA8_1035_310001,HTA8_1036_310001,HTA8_1037_310001		SEQC	scHPF was run with default hyperparameters and 10 random initializations in the endothelial, fibroblast and myeloid lineages, using raw UMI counts for genes expressed in at least 1% of cells within the lineage. This left 12,533 genes in the endothelial lineage, 13,216 genes in the fibroblast lineage and 12,253 genes in the myeloid lineage for factor analysis. To select the number of factors for downstream analysis, scHPF was first run with two more factors than the number of PhenoGraph clusters within the lineage, then subsequently increased 8 times by steps of one, for a total of 9 separate factorizations (i.e. k = [17,18,19…25]). To achieve consistent granularity across lineages, we chose the factorization in which ~90% of the variance in a cells’ expression (on average) was explained by the top 7 factors, given by 22 factors for endothelial and fibroblasts lineages and 27 factors for myeloid lineage cells.	scHPF 0.5.0	https://schpf.readthedocs.io/en/latest/index.html	Release 3.0	Details	
glasner_etal_single_cell_RNAseq_level_4/fib_schpf_geneScores.csv	HTAN MSK		HTA8_1005_3, HTA8_1028_1, HTA8_1029_1, HTA8_1030_1, HTA8_1031_1, HTA8_1032_1, HTA8_1033_1, HTA8_1034_1, HTA8_1035_1, HTA8_1036_1, HTA8_1037_1	scRNA-seq	Level 4	Lung NOS, Pleura NOS, Lymph node NOS	Radiation external beam, Immunotherapy (including vaccines), Chemotherapy, Osimertinib+docetaxel+ramucirumab, Surgery	Adenocarcinoma NOS	Synapse	syn49693635	HTA8	csv	HTA8_4_100274	HTA8_1005_330001,HTA8_1028_310001,HTA8_1029_310001,HTA8_1030_310001,HTA8_1031_310001,HTA8_1032_310001,HTA8_1033_310001,HTA8_1034_310001,HTA8_1035_310001,HTA8_1036_310001,HTA8_1037_310001		SEQC	scHPF was run with default hyperparameters and 10 random initializations in the endothelial, fibroblast and myeloid lineages, using raw UMI counts for genes expressed in at least 1% of cells within the lineage. This left 12,533 genes in the endothelial lineage, 13,216 genes in the fibroblast lineage and 12,253 genes in the myeloid lineage for factor analysis. To select the number of factors for downstream analysis, scHPF was first run with two more factors than the number of PhenoGraph clusters within the lineage, then subsequently increased 8 times by steps of one, for a total of 9 separate factorizations (i.e. k = [17,18,19…25]). To achieve consistent granularity across lineages, we chose the factorization in which ~90% of the variance in a cells’ expression (on average) was explained by the top 7 factors, given by 22 factors for endothelial and fibroblasts lineages and 27 factors for myeloid lineage cells.	scHPF 0.5.0	https://schpf.readthedocs.io/en/latest/index.html	Release 3.0	Details	
glasner_etal_single_cell_RNAseq_level_4/endo_schpf_cellScores.csv	HTAN MSK		HTA8_1005_3, HTA8_1028_1, HTA8_1029_1, HTA8_1030_1, HTA8_1031_1, HTA8_1032_1, HTA8_1033_1, HTA8_1034_1, HTA8_1035_1, HTA8_1036_1, HTA8_1037_1	scRNA-seq	Level 4	Lung NOS, Pleura NOS, Lymph node NOS	Radiation external beam, Immunotherapy (including vaccines), Chemotherapy, Osimertinib+docetaxel+ramucirumab, Surgery	Adenocarcinoma NOS	Synapse	syn49693638	HTA8	csv	HTA8_4_100271	HTA8_1005_330001,HTA8_1028_310001,HTA8_1029_310001,HTA8_1030_310001,HTA8_1031_310001,HTA8_1032_310001,HTA8_1033_310001,HTA8_1034_310001,HTA8_1035_310001,HTA8_1036_310001,HTA8_1037_310001		SEQC	scHPF was run with default hyperparameters and 10 random initializations in the endothelial, fibroblast and myeloid lineages, using raw UMI counts for genes expressed in at least 1% of cells within the lineage. This left 12,533 genes in the endothelial lineage, 13,216 genes in the fibroblast lineage and 12,253 genes in the myeloid lineage for factor analysis. To select the number of factors for downstream analysis, scHPF was first run with two more factors than the number of PhenoGraph clusters within the lineage, then subsequently increased 8 times by steps of one, for a total of 9 separate factorizations (i.e. k = [17,18,19…25]). To achieve consistent granularity across lineages, we chose the factorization in which ~90% of the variance in a cells’ expression (on average) was explained by the top 7 factors, given by 22 factors for endothelial and fibroblasts lineages and 27 factors for myeloid lineage cells.	scHPF 0.5.0	https://schpf.readthedocs.io/en/latest/index.html	Release 3.0	Details	
glasner_etal_single_cell_RNAseq_level_3/HTA8_1005_3_raw_counts.csv	HTAN MSK		HTA8_1005_3	scRNA-seq	Level 3	Lung NOS	Radiation external beam	Adenocarcinoma NOS	Synapse	syn50908449	HTA8	csv	HTA8_1005_330001	HTA8_1005_230001		SEQC	raw unfiltered count matrices from SEQC are provided	0.2.7	https://github.com/dpeerlab/seqc	Release 3.0	Details	
glasner_etal_single_cell_RNAseq_level_3/HTA8_1028_1_raw_counts.csv	HTAN MSK		HTA8_1028_1	scRNA-seq	Level 3	Lung NOS	Immunotherapy (including vaccines)	Adenocarcinoma NOS	Synapse	syn50908450	HTA8	csv	HTA8_1028_310001	HTA8_1028_210001		SEQC	raw unfiltered count matrices from SEQC are provided	0.2.7	https://github.com/dpeerlab/seqc	Release 3.0	Details	
glasner_etal_single_cell_RNAseq_level_3/HTA8_1029_1_raw_counts.csv	HTAN MSK		HTA8_1029_1	scRNA-seq	Level 3	Lung NOS	Chemotherapy	Adenocarcinoma NOS	Synapse	syn50908451	HTA8	csv	HTA8_1029_310001	HTA8_1029_210001		SEQC	raw unfiltered count matrices from SEQC are provided	0.2.7	https://github.com/dpeerlab/seqc	Release 3.0	Details	
glasner_etal_single_cell_RNAseq_level_3/HTA8_1030_1_raw_counts.csv	HTAN MSK		HTA8_1030_1	scRNA-seq	Level 3	Lung NOS	Chemotherapy	Adenocarcinoma NOS	Synapse	syn50908452	HTA8	csv	HTA8_1030_310001	HTA8_1030_210001		SEQC	raw unfiltered count matrices from SEQC are provided	0.2.7	https://github.com/dpeerlab/seqc	Release 3.0	Details	
glasner_etal_single_cell_RNAseq_level_3/HTA8_1031_1_raw_counts.csv	HTAN MSK		HTA8_1031_1	scRNA-seq	Level 3	Lung NOS	Osimertinib+docetaxel+ramucirumab	Adenocarcinoma NOS	Synapse	syn50908453	HTA8	csv	HTA8_1031_310001	HTA8_1031_210001		SEQC	raw unfiltered count matrices from SEQC are provided	0.2.7	https://github.com/dpeerlab/seqc	Release 3.0	Details	
glasner_etal_single_cell_RNAseq_level_3/HTA8_1033_1_raw_counts.csv	HTAN MSK		HTA8_1033_1	scRNA-seq	Level 3	Lung NOS	Surgery	Adenocarcinoma NOS	Synapse	syn50908455	HTA8	csv	HTA8_1033_310001	HTA8_1033_210001		SEQC	raw unfiltered count matrices from SEQC are provided	0.2.5_a2	https://github.com/dpeerlab/seqc	Release 3.0	Details	
glasner_etal_single_cell_RNAseq_level_3/HTA8_1034_1_raw_counts.csv	HTAN MSK		HTA8_1034_1	scRNA-seq	Level 3	Lung NOS	Surgery	Adenocarcinoma NOS	Synapse	syn50908456	HTA8	csv	HTA8_1034_310001	HTA8_1034_210001		SEQC	raw unfiltered count matrices from SEQC are provided	0.2.1	https://github.com/dpeerlab/seqc	Release 3.0	Details	
glasner_etal_single_cell_RNAseq_level_3/HTA8_1035_1_raw_counts.csv	HTAN MSK		HTA8_1035_1	scRNA-seq	Level 3	Lung NOS	Radiation external beam	Adenocarcinoma NOS	Synapse	syn50908457	HTA8	csv	HTA8_1035_310001	HTA8_1035_210001		SEQC	raw unfiltered count matrices from SEQC are provided	0.2.7	https://github.com/dpeerlab/seqc	Release 3.0	Details	
glasner_etal_single_cell_RNAseq_level_4/glasner_etal_globalAnndata_20230112.vHTA.h5ad	HTAN MSK		HTA8_1005_3, HTA8_1028_1, HTA8_1029_1, HTA8_1030_1, HTA8_1031_1, HTA8_1032_1, HTA8_1033_1, HTA8_1034_1, HTA8_1035_1, HTA8_1036_1, HTA8_1037_1	scRNA-seq	Level 4	Lung NOS, Pleura NOS, Lymph node NOS	Radiation external beam, Immunotherapy (including vaccines), Chemotherapy, Osimertinib+docetaxel+ramucirumab, Surgery	Adenocarcinoma NOS	Synapse	syn51033592	HTA8	hdf5	HTA8_4_100275	HTA8_1005_330001,HTA8_1028_310001,HTA8_1029_310001,HTA8_1030_310001,HTA8_1031_310001,HTA8_1032_310001,HTA8_1033_310001,HTA8_1034_310001,HTA8_1035_310001,HTA8_1036_310001,HTA8_1037_310001		SEQC	5,000 highly variable genes (HVG) were selected using the variance of standardized feature values scaled by the expected variance derived from a loess curve fit to the relationship of the log transformed variance and mean across all genes. Dimensionality reduction was performed by PCA using log-normalized expression of HVGs as input. To assign single cells to broad lineages, PhenoGraph clustering (k = 40) was performed using the top 50 PCs and a minimum cluster size of 100 cells. Cells that did not fit into a cluster were removed and remaining cells were assigned to lineages by marker gene expression detailed in previous studies. t-SNE was performed on the combined and log normalized data (perplexity = 30) for a visual representation of global clustering.	Scanpy 1.9.1	https://scanpy.readthedocs.io/en/stable/index.html	Release 3.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1178_RU1171a_P95_IGO_09902_18_dense.csv	HTAN MSK		HTA8_4003_001101	scRNA-seq	Level 3	Lung NOS	Radiation	Adenocarcinoma NOS	Synapse	syn68204999	HTA8	csv	HTA8_4003_001101006	HTA8_4003_001101005		SEQC	UMI counts after initial cell filtering	0.2.1	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1183_Ru1173_P96_IGO_09902_19_dense.csv	HTAN MSK		HTA8_4004_001101	scRNA-seq	Level 3	Lung NOS	Osimertinib	Adenocarcinoma NOS	Synapse	syn68205000	HTA8	csv	HTA8_4004_001101006	HTA8_4004_001101005		SEQC	UMI counts after initial cell filtering	0.2.1	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1184_Ru1173_bam_fresh_P96_IGO_09902_20_dense.csv	HTAN MSK		HTA8_4004_001201	scRNA-seq	Level 3	Lung NOS	Osimertinib	Adenocarcinoma NOS	Synapse	syn68205002	HTA8	csv	HTA8_4004_001201006	HTA8_4004_001201005		SEQC	UMI counts after initial cell filtering	0.2.1	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1327_Ru1202A_1SM_P96_IGO_10128_1_dense.csv	HTAN MSK		HTA8_4005_001101	scRNA-seq	Level 3	Lung NOS	Osimertinib	Adenocarcinoma NOS	Synapse	syn68205003	HTA8	csv	HTA8_4005_001101006	HTA8_4005_001101005		SEQC	UMI counts after initial cell filtering	0.2.3	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1561_1264_P96_IGO_10317_20_dense.csv	HTAN MSK		HTA8_4007_001101	scRNA-seq	Level 3	Lung NOS	Osimertinib	Adenocarcinoma NOS	Synapse	syn68205005	HTA8	csv	HTA8_4007_001101006	HTA8_4007_001101005		SEQC	UMI counts after initial cell filtering	0.2.5	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1575_Ru1281A_IGO_10414_12_dense.csv	HTAN MSK		HTA8_4008_001101	scRNA-seq	Level 3	Lung NOS	None	Combined small cell neuroendocrine carcinoma	Synapse	syn68205006	HTA8	csv	HTA8_4008_001101006	HTA8_4008_001101005		SEQC	UMI counts after initial cell filtering	0.2.5	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1609_Ru581D_IGO_10414_17_dense.csv	HTAN MSK		HTA8_4025_003101	scRNA-seq	Level 3	Lung NOS	Radiation	Adenocarcinoma NOS	Synapse	syn68205007	HTA8	csv	HTA8_4025_003101006	HTA8_4025_003101005		SEQC	UMI counts after initial cell filtering	0.2.5	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1615_Ru1287A_IGO_10414_18_dense.csv	HTAN MSK		HTA8_4009_001101	scRNA-seq	Level 3	Lung NOS	Osimertinib	Adenocarcinoma NOS	Synapse	syn68205009	HTA8	csv	HTA8_4009_001101006	HTA8_4009_001101005		SEQC	UMI counts after initial cell filtering	0.2.5	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1637_Ru1250C_T_1_IGO_10298_B_35_dense.csv	HTAN MSK		HTA8_4006_002101	scRNA-seq	Level 3	Lung NOS	Lurbinectidin	Adenocarcinoma NOS	Synapse	syn68205010	HTA8	csv	HTA8_4006_002101006	HTA8_4006_002101005		SEQC	UMI counts after initial cell filtering	0.2.5	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1665_Ru581B_Bam_IGO_10414_15_dense.csv	HTAN MSK		HTA8_4025_002301	scRNA-seq	Level 3	Lung NOS	Radiation	Adenocarcinoma NOS	Synapse	syn68205011	HTA8	csv	HTA8_4025_002301006	HTA8_4025_002301005		SEQC	UMI counts after initial cell filtering	0.2.5	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1666_Ru581C_Bam_IGO_10414_16_dense.csv	HTAN MSK		HTA8_4025_001301	scRNA-seq	Level 3	Lung NOS	Radiation	Adenocarcinoma NOS	Synapse	syn68205013	HTA8	csv	HTA8_4025_001301006	HTA8_4025_001301005		SEQC	UMI counts after initial cell filtering	0.2.5	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1675_Ru1303A_T_1_IGO_10506_2_dense.csv	HTAN MSK		HTA8_4010_001101	scRNA-seq	Level 3	Lung NOS	Radiation	Adenocarcinoma NOS	Synapse	syn68205014	HTA8	csv	HTA8_4010_001101006	HTA8_4010_001101005		SEQC	UMI counts after initial cell filtering	0.2.5	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1682_Ru1304A_PL_1_IGO_10506_3_dense.csv	HTAN MSK		HTA8_4011_001101	scRNA-seq	Level 3	Lung NOS	Radiation	Squamous Cell Carcinoma NOS	Synapse	syn68205016	HTA8	csv	HTA8_4011_001101006	HTA8_4011_001101005		SEQC	UMI counts after initial cell filtering	0.2.5	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1683_Ru1305A_LI_1_IGO_10506_4_dense.csv	HTAN MSK		HTA8_4012_001101	scRNA-seq	Level 3	Lung NOS	Radiation	Combined small cell neuroendocrine carcinoma	Synapse	syn68205017	HTA8	csv	HTA8_4012_001101006	HTA8_4012_001101005		SEQC	UMI counts after initial cell filtering	0.2.5	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1714_Ru1304B_PL_t2_1_IGO_10519_1_dense.csv	HTAN MSK		HTA8_4011_002101	scRNA-seq	Level 3	Lung NOS	Radiation	Squamous Cell Carcinoma NOS	Synapse	syn68205019	HTA8	csv	HTA8_4011_002101006	HTA8_4011_002101005		SEQC	UMI counts after initial cell filtering	0.2.5	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1715_Ru1314A_T_1_IGO_10519_2_dense.csv	HTAN MSK		HTA8_4013_001101	scRNA-seq	Level 3	Lung NOS	Osimertinib	Adenocarcinoma NOS	Synapse	syn68205020	HTA8	csv	HTA8_4013_001101006	HTA8_4013_001101005		SEQC	UMI counts after initial cell filtering	0.2.5	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1717_Ru1303B_LN_t2_1_IGO_10519_4_dense.csv	HTAN MSK		HTA8_4010_002101	scRNA-seq	Level 3	Lung NOS	Radiation	Adenocarcinoma NOS	Synapse	syn68205022	HTA8	csv	HTA8_4010_002101006	HTA8_4010_002101005		SEQC	UMI counts after initial cell filtering	0.2.5	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1816_Ru1083_IGO_10837_11_dense.csv	HTAN MSK		HTA8_4002_001101	scRNA-seq	Level 3	Lung NOS	Radiation	Adenocarcinoma NOS	Synapse	syn68205023	HTA8	csv	HTA8_4002_001101006	HTA8_4002_001101005		SEQC	UMI counts after initial cell filtering	0.2.5	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1960_Ru831PDX_IGO_11175_23_dense.csv	HTAN MSK		HTA8_4027_001101	scRNA-seq	Level 3	Lung NOS	Cisplatin+etoposide	Small cell neuroendocrine carcinoma	Synapse	syn68205025	HTA8	csv	HTA8_4027_001101004	HTA8_4027_001101003		SEQC	UMI counts after initial cell filtering	0.2.5	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1961_Ru1042PDX_IGO_11247_5_dense.csv	HTAN MSK		HTA8_4001_001101	scRNA-seq	Level 3	Lung NOS	Radiation	Adenocarcinoma NOS	Synapse	syn68205026	HTA8	csv	HTA8_4001_001101006	HTA8_4001_001101005		SEQC	UMI counts after initial cell filtering	0.2.7	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/1964_Ru1250D_T_1_IGO_11247_7_dense.csv	HTAN MSK		HTA8_4006_003101	scRNA-seq	Level 3	Lung NOS	Lurbinectidin	Adenocarcinoma NOS	Synapse	syn68205027	HTA8	csv	HTA8_4006_003101006	HTA8_4006_003101005		SEQC	UMI counts after initial cell filtering	0.2.7	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/2211_Ru1444A_LN_1_IGO_11554_18_dense.csv	HTAN MSK		HTA8_4017_001101	scRNA-seq	Level 3	Lung NOS	Radiation	Adenocarcinoma NOS	Synapse	syn68205028	HTA8	csv	HTA8_4017_001101006	HTA8_4017_001101005		SEQC	UMI counts after initial cell filtering	0.2.7	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/2231_POSIE_101320_BM_1_re_IGO_11499_33_dense.csv	HTAN MSK		HTA8_4020_001101	scRNA-seq	Level 3	Lung NOS	Osimertinib	Adenocarcinoma NOS	Synapse	syn68205029	HTA8	csv	HTA8_4020_001101006	HTA8_4020_001101005		SEQC	UMI counts after initial cell filtering	0.2.7	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/2253_Poise_101920_IGO_11588_11_dense.csv	HTAN MSK		HTA8_4002_002101	scRNA-seq	Level 3	Lung NOS	Radiation	Adenocarcinoma NOS	Synapse	syn68205031	HTA8	csv	HTA8_4002_002101006	HTA8_4002_002101005		SEQC	UMI counts after initial cell filtering	0.2.7	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/2265_Ru222b_T_1_IGO_11589_3_dense.csv	HTAN MSK		HTA8_1031_001101	scRNA-seq	Level 3	Lung NOS	Osimertinib+docetaxel+ramucirumab	Adenocarcinoma NOS	Synapse	syn68205032	HTA8	csv	HTA8_1031_001101006	HTA8_1031_001101005		SEQC	UMI counts after initial cell filtering	0.2.7	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/2266_Ru1360b_CNS_2_IGO_11589_4_dense.csv	HTAN MSK		HTA8_4014_001101	scRNA-seq	Level 3	Lung NOS	Radiation	Adenosquamous Carcinoma	Synapse	syn68205034	HTA8	csv	HTA8_4014_001101006	HTA8_4014_001101005		SEQC	UMI counts after initial cell filtering	0.2.7	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/2520_Ru1518a_T_1_IGO_11874_47_dense.csv	HTAN MSK		HTA8_4019_001101	scRNA-seq	Level 3	Lung NOS	Radiation	Adenocarcinoma NOS	Synapse	syn68205035	HTA8	csv	HTA8_4019_001101006	HTA8_4019_001101005		SEQC	UMI counts after initial cell filtering	0.2.7	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/2597_Ru942B_IGO_12065_47_dense.csv	HTAN MSK		HTA8_4029_001101	scRNA-seq	Level 3	Lung NOS	Radiation	Adenocarcinoma NOS	Synapse	syn68205036	HTA8	csv	HTA8_4029_001101010	HTA8_4029_001101009		SEQC	UMI counts after initial cell filtering	0.2.7	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/2615_Ru1173d_LN_2_IGO_12065_56_dense.csv	HTAN MSK		HTA8_4004_002101	scRNA-seq	Level 3	Lung NOS	Osimertinib	Adenocarcinoma NOS	Synapse	syn68205037	HTA8	csv	HTA8_4004_002101010	HTA8_4004_002101009		SEQC	UMI counts after initial cell filtering	0.2.7	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/2634_Ru1405B_IGO_12068_21_dense.csv	HTAN MSK		HTA8_4015_001101	scRNA-seq	Level 3	Lung NOS	Docetaxel+ramucirumab	Combined small cell neuroendocrine carcinoma	Synapse	syn68205039	HTA8	csv	HTA8_4015_001101010	HTA8_4015_001101009		SEQC	UMI counts after initial cell filtering	0.2.7	https://github.com/dpeerlab/seqc	Release 7.0	Details	
HTAN MSK/chan_etal_single_cell_RNAseq_level_3/2830_MSK_LX_1250b_PM_1_IGO_12194_27_dense.csv	HTAN MSK		HTA8_4006_001101	scRNA-seq	Level 3	Lung NOS	Lurbinectidin	Adenocarcinoma NOS	Synapse	syn68205041	HTA8	csv	HTA8_4006_001101006	HTA8_4006_001101005		SEQC	UMI counts after initial cell filtering	0.2.9	https://github.com/dpeerlab/seqc	Release 7.0	Details	
